zcta,StateName,CountyName,Metro,zhvi_2026_03,zhvi_2025_03,y_pct_chg_12m,pct_chg_1m,pct_chg_3m,pct_chg_6m,vol_12m,median_household_income,pct_bachelor_or_higher,pct_owner_occupied,population_total,county_clean,tri_facility_count_county,tri_total_releases_county,flood_zone_count
18942,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",606894.9028492004,573047.331,5.906592705027433,0.1964575324237531,1.0649726500763177,2.6411548404241603,0.2134121111028198,100417.0,37.18393653941497,88.08341608738827,2377.0,BUCKS,50.0,430667.084,4183.0
18944,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",520326.4653,504375.9925314181,3.1624171262648484,0.1298436630862805,0.4190427680072495,1.0468094965557335,0.1452410624144353,130997.0,44.475655430711605,78.34128878281624,27570.0,BUCKS,50.0,430667.084,4183.0
18947,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",688878.3779781478,659088.1185519054,4.519920567176232,0.292971548743708,1.118248822114235,1.9351225986530325,0.1669820120424691,140783.0,52.556940266437465,92.18815623687526,6477.0,BUCKS,50.0,430667.084,4183.0
18951,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",453023.5325,436393.59022668825,3.810766850327284,0.2933323846581465,0.7690482471403807,1.3631932659230328,0.1279370702565136,98268.0,32.511083323860404,81.97436980706942,36568.0,BUCKS,50.0,430667.084,4183.0
18954,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",719706.8423095696,678999.3003773439,5.995225902236287,0.0800516826001215,0.5639534796795359,2.016306904228834,0.2586748372605015,159857.0,64.49563145353456,98.1837896448902,10380.0,BUCKS,50.0,430667.084,4183.0
18955,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",362165.1585934046,356603.12362871127,1.559726933431013,0.0924845305515788,0.4881391091085021,0.2312784821144881,0.1458621391267231,78750.0,28.78048780487805,72.6923076923077,1511.0,BUCKS,50.0,430667.084,4183.0
18960,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",464136.3338063068,451352.5671534644,2.832323904451349,0.120437727416797,0.1736703495689148,0.533739154241808,0.1918080227586706,109028.0,45.69822306997289,75.16866566716641,13597.0,BUCKS,50.0,430667.084,4183.0
18964,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",462341.2444,453819.0898204366,1.877874856021458,0.1631169570341167,0.2798881053716549,0.2577553450230799,0.1483284259440553,96143.0,38.44740912606342,68.92415574829305,14546.0,MONTGOMERY,46.0,1521395.574,4205.0
18966,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",586017.3417130335,558396.0929722433,4.946533310032162,0.1214841988494721,0.446428794270284,1.2691267970025302,0.2393900104937396,128838.0,50.88413829506466,89.49534329651289,36370.0,BUCKS,50.0,430667.084,4183.0
18969,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",441450.38736652647,434880.9970512489,1.510617929921501,0.2090173791914171,0.284345484578255,0.111032115942756,0.1465383842943947,108995.0,35.807504078303424,80.1217706104986,15245.0,MONTGOMERY,46.0,1521395.574,4205.0
18972,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",548398.1328964226,524650.6703805866,4.526337972390155,0.0449872279099662,0.3227765302331777,1.45456694038049,0.2371253447309318,80208.0,33.74951229028482,77.6249094858798,3104.0,BUCKS,50.0,430667.084,4183.0
18974,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",508120.1410106408,493304.5455313823,3.003336501450489,0.1492062338439327,0.4776394437844397,1.047748657582105,0.0980832505835505,103779.0,40.79009249098605,75.30651010188222,43122.0,BUCKS,50.0,430667.084,4183.0
18976,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",630764.0124312867,610527.8916,3.3145284776841746,0.1763189587252282,0.5387189325453033,1.34361835589936,0.1343315822447647,123285.0,51.7939850552708,79.39197308339342,22202.0,BUCKS,50.0,430667.084,4183.0
18977,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",862652.6657694438,815818.1304198419,5.740805898184647,0.3174780111069268,1.1825605938981356,3.054688227918405,0.1736333029196387,211719.0,73.51824817518248,93.95272127542606,4569.0,BUCKS,50.0,430667.084,4183.0
19001,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",407276.8580089512,399029.29999133945,2.066905367047167,0.1279233478215357,0.352563073683601,0.3050327283522664,0.2128069975452957,108042.0,46.61217817736003,83.22611772274044,17867.0,MONTGOMERY,46.0,1521395.574,4205.0
19002,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",712944.6037850138,697297.5946551958,2.2439499648002057,0.2449579255339561,0.800602631619194,1.3340585239060394,0.1168182887449353,143600.0,69.20598990074873,79.00529625951673,32128.0,MONTGOMERY,46.0,1521395.574,4205.0
19003,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",539456.6308546157,537586.8512004606,0.3478097818017343,0.1765176669199971,0.4063742709819736,0.1876947258348927,0.1462867009418394,119861.0,70.57621577441765,64.62941077156846,14255.0,MONTGOMERY,46.0,1521395.574,4205.0
19004,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",778490.4027197516,742110.0914822589,4.902279547880591,0.1526497716119602,0.9260867144988272,2.2610096156079367,0.1289452407193171,149232.0,74.42424242424242,71.91702758149077,11230.0,MONTGOMERY,46.0,1521395.574,4205.0
19006,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",637452.8996098596,628532.8591662855,1.4191844250443844,0.0719106716519979,0.2174735334146356,0.0091819888849356,0.1657645388247929,128295.0,52.8082317633368,75.10256710819365,23443.0,MONTGOMERY,46.0,1521395.574,4205.0
19007,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",339175.9359761382,333939.33133579855,1.568130540177047,0.3080957662609446,0.7017133288105711,0.5442434760390757,0.1314771084310523,65511.0,21.52702096288224,57.41679523914481,21800.0,BUCKS,50.0,430667.084,4183.0
19008,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",579335.0076788123,570526.5253208199,1.5439216174986985,0.1020956040776316,0.3980697770748279,0.9203956824778732,0.0929907873800979,119698.0,50.77289751447055,84.31072818232352,20697.0,DELAWARE,18.0,283307.249,
19009,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",707355.5410915473,692804.0530533803,2.100375708547684,0.2584645970692366,1.1343461084252493,0.7911063304772623,0.2288315083867221,137188.0,68.90756302521008,67.61363636363636,1124.0,MONTGOMERY,46.0,1521395.574,4205.0
19010,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1028922.959309072,975554.9881668468,5.470524141597419,0.7551694689617945,1.927546818888668,3.661750327760055,0.2179954177546361,144471.0,75.04652720911189,67.39775512837053,21827.0,MONTGOMERY,46.0,1521395.574,4205.0
19012,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",392368.2347884487,391831.47001161706,0.1369886846545923,0.1734784164952426,0.844483010297114,0.822975858755956,0.1959574718959998,125625.0,47.3774720550301,82.24554997717937,6910.0,MONTGOMERY,46.0,1521395.574,4205.0
19013,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",113518.8054381659,115206.00424755976,-1.464505969470418,-0.142349953431772,-0.8017765636530413,-1.864460293811511,0.6339381173031173,41261.0,14.300397103480494,39.02439024390244,35064.0,DELAWARE,18.0,283307.249,
19014,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",378576.3663403183,368659.6719008892,2.6899319874876646,0.273784222615018,0.7188660522902007,1.6569699271740277,0.092931925315451,96781.0,38.04983891117102,88.46393422200074,21427.0,DELAWARE,18.0,283307.249,
19015,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",281477.73442327883,277358.54188805394,1.4851507753049344,0.1376289333729818,0.3990061746821407,0.947877381297612,0.1074732320278074,82450.0,28.431885574742715,75.24926686217009,16464.0,DELAWARE,18.0,283307.249,
19018,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",264587.00197588216,263380.7385813844,0.4579922590371991,-0.0797762269046198,-0.3664080535927831,-0.1105090048416699,0.1597945850176625,73522.0,29.646017699115045,65.11364805101306,23505.0,DELAWARE,18.0,283307.249,
19020,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",430936.0284496416,419070.8378452552,2.8313090611109737,0.1259463972951385,0.393134379018761,0.93146796094909,0.1007006206291072,83223.0,32.12489116765019,60.17404431026062,56809.0,BUCKS,50.0,430667.084,4183.0
19021,PA,Bucks County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",347317.53246114973,339791.38303833647,2.2149323963180487,0.1452733501464273,0.5082434255683637,0.4621551400791047,0.1700089420811348,70199.0,16.35500575373993,67.45970836531082,9638.0,BUCKS,50.0,430667.084,4183.0
19022,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",195756.4730584944,195683.80972280083,0.0371330340494167,0.2314293376832858,0.0938771475777152,0.0196270059898643,0.1836481249398682,48969.0,13.58950328022493,48.92561983471074,4482.0,DELAWARE,18.0,283307.249,
19023,PA,Delaware County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",172026.74488766902,171595.00706314493,0.2516027895643892,-0.5927807031134199,-0.9996432520110204,-0.3238308274716373,0.3479705117072726,46463.0,15.681633757100352,52.62668526266852,22247.0,DELAWARE,18.0,283307.249,
19025,PA,Montgomery County,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",716821.2136997386,701420.1576129241,2.195696248483567,0.2669649352764421,0.9893883525670424,1.5107072721031545,0.17453731420893,188490.0,67.9220287660863,74.36357117246325,7423.0,MONTGOMERY,46.0,1521395.574,4205.0
